name,type,count,shape0,shape1,shape2,mean0,mean1,mean2
1.2.826.0.1.3680043.18077.npz,C4,26010,41.0,64.0,83.0,124.5,136.0,137.5
1.2.826.0.1.3680043.18077.npz,C5,33046,51.0,76.0,88.0,100.5,144.0,135.0
1.2.826.0.1.3680043.18077.npz,C6,23945,47.0,79.0,84.0,82.5,151.5,138.0
1.2.826.0.1.3680043.18077.npz,C7,26825,35.0,83.0,107.0,70.5,156.5,136.5
1.2.826.0.1.3680043.28254.npz,C1,85151,43.0,95.0,137.0,212.5,84.5,124.5
1.2.826.0.1.3680043.28254.npz,C2,99932,61.0,98.0,103.0,196.5,98.0,126.5
1.2.826.0.1.3680043.28254.npz,C3,61855,35.0,86.0,105.0,160.5,98.0,126.5
1.2.826.0.1.3680043.28254.npz,C4,52623,38.0,80.0,111.0,139.0,100.0,129.5
1.2.826.0.1.3680043.28254.npz,C5,55498,49.0,92.0,115.0,113.5,107.0,126.5
1.2.826.0.1.3680043.28254.npz,C6,54598,40.0,102.0,114.0,97.0,115.0,129.0
1.2.826.0.1.3680043.28254.npz,C7,66577,50.0,110.0,122.0,78.0,127.0,129.0
1.2.826.0.1.3680043.10520.npz,C1,31849,33.0,70.0,116.0,211.5,106.0,127.0
1.2.826.0.1.3680043.10520.npz,C2,46486,61.0,74.0,90.0,196.5,113.0,124.0
1.2.826.0.1.3680043.10520.npz,C3,28905,31.0,64.0,82.0,164.5,110.0,123.0
1.2.826.0.1.3680043.10520.npz,C4,30770,37.0,67.0,86.0,145.5,114.5,120.0
1.2.826.0.1.3680043.10520.npz,C5,34323,38.0,67.0,86.0,126.0,124.5,120.0
1.2.826.0.1.3680043.10520.npz,C6,34592,37.0,72.0,86.0,106.5,135.0,121.0
1.2.826.0.1.3680043.10520.npz,C7,44733,39.0,98.0,109.0,87.5,152.0,120.5
1.2.826.0.1.3680043.16563.npz,C1,60647,29.0,94.0,173.0,199.5,83.0,120.5
1.2.826.0.1.3680043.16563.npz,C2,72359,54.0,102.0,118.0,186.0,93.0,121.0
1.2.826.0.1.3680043.16563.npz,C3,41814,28.0,91.0,108.0,156.0,92.5,123.0
1.2.826.0.1.3680043.16563.npz,C4,39732,30.0,85.0,101.0,136.0,93.5,125.5
1.2.826.0.1.3680043.16563.npz,C5,46148,48.0,93.0,114.0,122.0,104.5,132.0
1.2.826.0.1.3680043.16563.npz,C6,50998,48.0,134.0,128.0,104.0,139.0,135.0
1.2.826.0.1.3680043.16563.npz,C7,63506,49.0,148.0,142.0,86.5,167.0,127.0
1.2.826.0.1.3680043.18601.npz,C1,44657,36.0,74.0,118.0,215.0,88.0,134.0
1.2.826.0.1.3680043.18601.npz,C2,53559,76.0,72.0,86.0,191.0,82.0,137.0
1.2.826.0.1.3680043.18601.npz,C3,32191,38.0,69.0,79.0,160.0,79.5,132.5
1.2.826.0.1.3680043.18601.npz,C4,35296,35.0,65.0,83.0,138.5,79.5,131.5
1.2.826.0.1.3680043.18601.npz,C5,40485,41.0,72.0,90.0,113.5,88.0,131.0
1.2.826.0.1.3680043.18601.npz,C6,45296,48.0,123.0,104.0,88.0,122.5,139.0
1.2.826.0.1.3680043.18601.npz,C7,34682,61.0,117.0,130.0,70.5,123.5,146.0
1.2.826.0.1.3680043.31718.npz,C1,22801,29.0,53.0,92.0,187.5,89.5,130.0
1.2.826.0.1.3680043.31718.npz,C2,27753,49.0,59.0,65.0,172.5,100.5,129.5
1.2.826.0.1.3680043.31718.npz,C3,16911,29.0,51.0,60.0,140.5,104.5,130.0
1.2.826.0.1.3680043.31718.npz,C4,17656,32.0,49.0,64.0,123.0,113.5,129.0
1.2.826.0.1.3680043.31718.npz,C5,18557,32.0,54.0,66.0,105.0,126.0,130.0
1.2.826.0.1.3680043.31718.npz,C6,22417,34.0,61.0,71.0,88.0,138.5,128.5
1.2.826.0.1.3680043.31718.npz,C7,29911,34.0,79.0,82.0,69.0,154.5,130.0
1.2.826.0.1.3680043.29571.npz,C1,51513,37.0,77.0,142.0,192.5,120.5,133.0
1.2.826.0.1.3680043.29571.npz,C2,77846,57.0,96.0,103.0,172.5,143.0,131.5
1.2.826.0.1.3680043.29571.npz,C3,47169,37.0,77.0,100.0,141.5,150.5,130.0
1.2.826.0.1.3680043.29571.npz,C4,44927,43.0,77.0,96.0,117.5,159.5,129.0
1.2.826.0.1.3680043.29571.npz,C5,47277,38.0,81.0,103.0,100.0,167.5,126.5
1.2.826.0.1.3680043.29571.npz,C6,51886,39.0,92.0,107.0,77.5,174.0,128.5
1.2.826.0.1.3680043.29571.npz,C7,48646,39.0,64.0,123.0,53.5,169.0,125.5
1.2.826.0.1.3680043.14038.npz,C1,28216,26.0,70.0,122.0,180.0,132.0,124.0
1.2.826.0.1.3680043.14038.npz,C2,32868,51.0,70.0,80.0,164.5,136.0,125.0
1.2.826.0.1.3680043.14038.npz,C3,21487,29.0,55.0,77.0,134.5,134.5,123.5
1.2.826.0.1.3680043.14038.npz,C4,28744,36.0,67.0,81.0,115.0,143.5,124.5
1.2.826.0.1.3680043.14038.npz,C5,29170,34.0,69.0,83.0,92.0,149.5,124.5
1.2.826.0.1.3680043.14038.npz,C6,27278,34.0,77.0,79.0,72.0,156.5,129.5
1.2.826.0.1.3680043.14038.npz,C7,30212,37.0,83.0,96.0,47.5,162.5,129.0
1.2.826.0.1.3680043.24761.npz,C1,17423,33.0,52.0,87.0,204.5,73.0,132.5
1.2.826.0.1.3680043.24761.npz,C2,23811,48.0,61.0,68.0,191.0,80.5,131.0
1.2.826.0.1.3680043.24761.npz,C3,18106,30.0,53.0,69.0,162.0,78.5,125.5
1.2.826.0.1.3680043.24761.npz,C4,18082,33.0,59.0,64.0,142.5,84.5,127.0
1.2.826.0.1.3680043.24761.npz,C5,16582,34.0,53.0,62.0,121.0,89.5,127.0
1.2.826.0.1.3680043.24761.npz,C6,21734,51.0,65.0,68.0,112.5,96.5,124.0
1.2.826.0.1.3680043.24761.npz,C7,26143,52.0,76.0,80.0,95.0,112.0,125.0
1.2.826.0.1.3680043.21997.npz,C1,51203,34.0,77.0,142.0,202.0,67.5,124.0
1.2.826.0.1.3680043.21997.npz,C2,65888,63.0,88.0,98.0,185.5,86.0,127.0
1.2.826.0.1.3680043.21997.npz,C3,44152,39.0,75.0,93.0,148.5,89.5,127.5
1.2.826.0.1.3680043.21997.npz,C4,43168,40.0,76.0,97.0,123.0,99.0,129.5
1.2.826.0.1.3680043.21997.npz,C5,54746,66.0,85.0,98.0,109.0,110.5,131.0
1.2.826.0.1.3680043.21997.npz,C6,58758,45.0,107.0,103.0,77.5,126.5,133.5
1.2.826.0.1.3680043.21997.npz,C7,75881,54.0,109.0,131.0,57.0,136.5,129.5
1.2.826.0.1.3680043.4842.npz,C1,34890,33.0,64.0,115.0,200.5,140.0,124.5
1.2.826.0.1.3680043.4842.npz,C2,47936,61.0,74.0,84.0,180.5,144.0,124.0
1.2.826.0.1.3680043.4842.npz,C3,30971,30.0,67.0,79.0,149.0,136.5,123.5
1.2.826.0.1.3680043.4842.npz,C4,31002,31.0,69.0,83.0,125.5,135.5,123.5
1.2.826.0.1.3680043.4842.npz,C5,32134,40.0,72.0,85.0,100.0,135.0,125.5
1.2.826.0.1.3680043.4842.npz,C6,35757,34.0,88.0,91.0,84.0,144.0,125.5
1.2.826.0.1.3680043.4842.npz,C7,48725,40.0,93.0,118.0,62.0,151.5,128.0
1.2.826.0.1.3680043.6073.npz,C1,65612,36.0,85.0,134.0,214.0,96.5,128.0
1.2.826.0.1.3680043.6073.npz,C2,79391,62.0,95.0,97.0,199.0,100.5,131.5
1.2.826.0.1.3680043.6073.npz,C3,52869,31.0,81.0,95.0,163.5,91.5,131.5
1.2.826.0.1.3680043.6073.npz,C4,59325,46.0,86.0,97.0,137.0,90.0,131.5
1.2.826.0.1.3680043.6073.npz,C5,53241,48.0,90.0,99.0,115.0,86.0,131.5
1.2.826.0.1.3680043.6073.npz,C6,43190,43.0,91.0,100.0,100.5,84.5,131.0
1.2.826.0.1.3680043.6073.npz,C7,60672,44.0,112.0,117.0,82.0,100.0,126.5
1.2.826.0.1.3680043.27793.npz,C1,49455,28.0,83.0,138.0,187.0,86.5,127.0
1.2.826.0.1.3680043.27793.npz,C2,63386,52.0,87.0,105.0,171.0,91.5,127.5
1.2.826.0.1.3680043.27793.npz,C3,38975,31.0,67.0,102.0,139.5,85.5,125.0
1.2.826.0.1.3680043.27793.npz,C4,37056,28.0,72.0,102.0,124.0,91.0,127.0
1.2.826.0.1.3680043.27793.npz,C5,41038,31.0,80.0,106.0,105.5,96.0,128.0
1.2.826.0.1.3680043.27793.npz,C6,41576,33.0,86.0,111.0,88.5,100.0,127.5
1.2.826.0.1.3680043.27793.npz,C7,48555,37.0,96.0,120.0,70.5,114.0,120.0
1.2.826.0.1.3680043.1750.npz,C1,30912,38.0,68.0,117.0,176.0,109.0,135.5
1.2.826.0.1.3680043.1750.npz,C2,43641,61.0,74.0,82.0,156.5,110.0,138.0
1.2.826.0.1.3680043.1750.npz,C3,17493,28.0,66.0,82.0,134.0,109.0,137.0
1.2.826.0.1.3680043.1750.npz,C4,11493,21.0,53.0,70.0,122.5,99.5,137.0
1.2.826.0.1.3680043.1750.npz,C5,12389,28.0,54.0,82.0,111.0,98.0,135.0
1.2.826.0.1.3680043.1750.npz,C6,28614,42.0,99.0,87.0,98.0,125.5,133.5
1.2.826.0.1.3680043.1750.npz,C7,30270,43.0,107.0,101.0,83.5,142.5,129.5
1.2.826.0.1.3680043.1151.npz,C1,13107,51.0,47.0,78.0,162.5,111.5,107.0
1.2.826.0.1.3680043.1151.npz,C2,12332,60.0,49.0,56.0,152.0,105.5,106.0
1.2.826.0.1.3680043.1151.npz,C3,14538,66.0,45.0,58.0,139.0,94.5,104.0
1.2.826.0.1.3680043.1151.npz,C4,15731,37.0,50.0,62.0,111.5,95.0,102.0
1.2.826.0.1.3680043.1151.npz,C5,17134,34.0,63.0,62.0,96.0,99.5,103.0
1.2.826.0.1.3680043.1151.npz,C6,20761,36.0,79.0,64.0,77.0,109.5,104.0
1.2.826.0.1.3680043.1151.npz,C7,22633,40.0,82.0,71.0,58.0,119.0,104.5
1.2.826.0.1.3680043.15593.npz,C1,63567,30.0,87.0,144.0,188.0,98.5,119.0
1.2.826.0.1.3680043.15593.npz,C2,76331,56.0,94.0,106.0,169.0,106.0,121.0
1.2.826.0.1.3680043.15593.npz,C3,62323,34.0,85.0,104.0,138.0,102.5,121.0
1.2.826.0.1.3680043.15593.npz,C4,60488,41.0,85.0,109.0,111.5,106.5,125.5
1.2.826.0.1.3680043.15593.npz,C5,64937,39.0,94.0,105.0,89.5,115.0,127.5
1.2.826.0.1.3680043.15593.npz,C6,70745,40.0,111.0,109.0,71.0,127.5,130.5
1.2.826.0.1.3680043.15593.npz,C7,72611,44.0,116.0,131.0,50.0,144.0,135.5
1.2.826.0.1.3680043.30539.npz,C1,22211,24.0,61.0,100.0,188.0,121.5,110.0
1.2.826.0.1.3680043.30539.npz,C2,24952,37.0,63.0,68.0,175.5,127.5,113.0
1.2.826.0.1.3680043.30539.npz,C3,16433,34.0,58.0,63.0,146.0,129.0,114.5
1.2.826.0.1.3680043.30539.npz,C4,16068,25.0,57.0,64.0,135.5,134.5,118.0
1.2.826.0.1.3680043.30539.npz,C5,17120,25.0,62.0,69.0,118.5,141.0,122.5
1.2.826.0.1.3680043.30539.npz,C6,18283,28.0,72.0,69.0,105.0,151.0,126.5
1.2.826.0.1.3680043.30539.npz,C7,23173,29.0,83.0,87.0,88.5,163.5,127.5
1.2.826.0.1.3680043.13064.npz,C1,48261,34.0,75.0,125.0,180.0,96.5,134.5
1.2.826.0.1.3680043.13064.npz,C2,59089,52.0,89.0,94.0,166.0,101.5,133.0
1.2.826.0.1.3680043.13064.npz,C3,41359,30.0,83.0,93.0,138.0,98.5,130.5
1.2.826.0.1.3680043.13064.npz,C4,41015,33.0,88.0,91.0,116.5,104.0,129.5
1.2.826.0.1.3680043.13064.npz,C5,45770,34.0,91.0,102.0,97.0,109.5,126.0
1.2.826.0.1.3680043.13064.npz,C6,54459,42.0,107.0,100.0,74.0,119.5,120.0
1.2.826.0.1.3680043.13064.npz,C7,59975,40.0,113.0,113.0,60.0,127.5,117.5
1.2.826.0.1.3680043.8001.npz,C1,70584,39.0,83.0,169.0,184.5,99.5,120.5
1.2.826.0.1.3680043.8001.npz,C2,89569,57.0,104.0,123.0,168.5,97.0,124.5
1.2.826.0.1.3680043.8001.npz,C3,55683,33.0,89.0,113.0,140.5,87.5,124.5
1.2.826.0.1.3680043.8001.npz,C4,56466,49.0,93.0,117.0,129.5,89.5,124.5
1.2.826.0.1.3680043.8001.npz,C5,59166,35.0,117.0,121.0,101.5,106.5,132.5
1.2.826.0.1.3680043.8001.npz,C6,70345,42.0,134.0,131.0,87.0,118.0,132.5
1.2.826.0.1.3680043.8001.npz,C7,81622,45.0,174.0,147.0,69.5,153.0,134.5
1.2.826.0.1.3680043.26992.npz,C1,16650,33.0,42.0,77.0,193.5,143.0,120.5
1.2.826.0.1.3680043.26992.npz,C2,20002,54.0,50.0,54.0,175.0,144.0,120.0
1.2.826.0.1.3680043.26992.npz,C3,13015,27.0,42.0,52.0,150.5,139.0,119.0
1.2.826.0.1.3680043.26992.npz,C4,13253,28.0,46.0,53.0,132.0,140.0,118.5
1.2.826.0.1.3680043.26992.npz,C5,12641,28.0,42.0,56.0,113.0,138.0,120.0
1.2.826.0.1.3680043.26992.npz,C6,13713,30.0,60.0,51.0,95.0,146.0,117.5
1.2.826.0.1.3680043.26992.npz,C7,16051,36.0,60.0,62.0,76.0,153.0,117.0
1.2.826.0.1.3680043.166.npz,C1,38637,38.0,67.0,119.0,196.0,112.5,137.5
1.2.826.0.1.3680043.166.npz,C2,43901,70.0,67.0,81.0,174.0,110.5,134.5
1.2.826.0.1.3680043.166.npz,C3,27007,43.0,59.0,75.0,145.5,104.5,133.5
1.2.826.0.1.3680043.166.npz,C4,28311,43.0,64.0,78.0,121.5,103.0,130.0
1.2.826.0.1.3680043.166.npz,C5,27091,37.0,72.0,79.0,103.5,105.0,131.5
1.2.826.0.1.3680043.166.npz,C6,33113,33.0,86.0,85.0,85.5,111.0,131.5
1.2.826.0.1.3680043.166.npz,C7,43854,40.0,94.0,101.0,62.0,118.0,130.5
1.2.826.0.1.3680043.32757.npz,C1,38579,38.0,73.0,126.0,190.0,68.5,135.0
1.2.826.0.1.3680043.32757.npz,C2,51512,62.0,84.0,95.0,172.0,73.0,135.5
1.2.826.0.1.3680043.32757.npz,C3,33994,32.0,76.0,90.0,145.0,70.0,134.0
1.2.826.0.1.3680043.32757.npz,C4,32911,30.0,69.0,94.0,126.0,69.5,133.0
1.2.826.0.1.3680043.32757.npz,C5,33871,36.0,72.0,91.0,105.0,75.0,130.5
1.2.826.0.1.3680043.32757.npz,C6,37136,41.0,109.0,89.0,91.5,108.5,130.5
1.2.826.0.1.3680043.32757.npz,C7,44724,47.0,86.0,108.0,79.5,117.0,128.0
1.2.826.0.1.3680043.8423.npz,C1,26027,30.0,53.0,98.0,189.0,102.5,129.0
1.2.826.0.1.3680043.8423.npz,C2,30789,53.0,63.0,64.0,172.5,112.5,129.0
1.2.826.0.1.3680043.8423.npz,C3,17480,31.0,49.0,63.0,140.5,112.5,129.5
1.2.826.0.1.3680043.8423.npz,C4,13863,39.0,46.0,61.0,120.5,117.0,130.5
1.2.826.0.1.3680043.8423.npz,C5,17949,54.0,54.0,68.0,106.0,126.0,132.0
1.2.826.0.1.3680043.8423.npz,C6,23124,52.0,66.0,68.0,88.0,142.0,133.0
1.2.826.0.1.3680043.8423.npz,C7,26726,53.0,75.0,93.0,69.5,164.5,135.5
1.2.826.0.1.3680043.9222.npz,C1,23166,22.0,67.0,112.0,221.0,71.5,132.0
1.2.826.0.1.3680043.9222.npz,C2,34365,41.0,71.0,84.0,208.5,73.5,134.0
1.2.826.0.1.3680043.9222.npz,C3,22960,34.0,66.0,80.0,179.0,72.0,133.0
1.2.826.0.1.3680043.9222.npz,C4,22615,25.0,64.0,85.0,169.5,71.0,132.5
1.2.826.0.1.3680043.9222.npz,C5,24528,29.0,72.0,93.0,151.5,73.0,129.5
1.2.826.0.1.3680043.9222.npz,C6,27262,40.0,84.0,91.0,130.0,77.0,128.5
1.2.826.0.1.3680043.9222.npz,C7,29845,28.0,93.0,106.0,121.0,87.5,122.0
1.2.826.0.1.3680043.28273.npz,C1,29410,31.0,66.0,103.0,189.5,134.0,191.5
1.2.826.0.1.3680043.28273.npz,C2,37025,56.0,65.0,72.0,173.0,137.5,191.0
1.2.826.0.1.3680043.28273.npz,C3,26497,36.0,58.0,72.0,137.0,142.0,190.0
1.2.826.0.1.3680043.28273.npz,C4,25808,37.0,55.0,75.0,113.5,149.5,190.5
1.2.826.0.1.3680043.28273.npz,C5,26060,38.0,58.0,75.0,90.0,156.0,190.5
1.2.826.0.1.3680043.28273.npz,C6,28011,38.0,72.0,79.0,67.0,167.0,189.5
1.2.826.0.1.3680043.28273.npz,C7,31871,42.0,74.0,92.0,44.0,177.0,191.0
1.2.826.0.1.3680043.18562.npz,C1,13223,27.0,39.0,73.0,182.5,129.5,129.5
1.2.826.0.1.3680043.18562.npz,C2,16235,52.0,45.0,48.0,167.0,134.5,131.0
1.2.826.0.1.3680043.18562.npz,C3,9272,26.0,37.0,46.0,140.0,131.5,130.0
1.2.826.0.1.3680043.18562.npz,C4,10435,29.0,42.0,48.0,121.5,133.0,132.0
1.2.826.0.1.3680043.18562.npz,C5,11218,51.0,48.0,52.0,91.5,134.0,132.0
1.2.826.0.1.3680043.18562.npz,C6,6478,34.0,51.0,46.0,75.0,141.5,133.0
1.2.826.0.1.3680043.18562.npz,C7,8848,33.0,56.0,59.0,60.5,147.0,135.5
1.2.826.0.1.3680043.20981.npz,C1,38819,36.0,63.0,109.0,186.0,132.5,122.5
1.2.826.0.1.3680043.20981.npz,C2,48170,69.0,69.0,79.0,163.5,130.5,126.5
1.2.826.0.1.3680043.20981.npz,C3,27757,40.0,62.0,71.0,131.0,124.0,129.5
1.2.826.0.1.3680043.20981.npz,C4,32940,50.0,58.0,73.0,103.0,121.0,130.5
1.2.826.0.1.3680043.20981.npz,C5,24968,49.0,64.0,72.0,81.5,123.0,129.0
1.2.826.0.1.3680043.20981.npz,C6,22621,39.0,74.0,73.0,65.5,125.0,128.5
1.2.826.0.1.3680043.20981.npz,C7,40207,39.0,89.0,89.0,45.5,142.5,126.5
1.2.826.0.1.3680043.22993.npz,C1,56271,31.0,79.0,131.0,193.5,98.5,131.5
1.2.826.0.1.3680043.22993.npz,C2,64834,55.0,86.0,87.0,177.5,114.0,132.5
1.2.826.0.1.3680043.22993.npz,C3,40885,34.0,77.0,89.0,145.0,118.5,133.5
1.2.826.0.1.3680043.22993.npz,C4,41669,47.0,77.0,89.0,117.5,123.5,134.5
1.2.826.0.1.3680043.22993.npz,C5,60312,49.0,91.0,94.0,95.5,126.5,134.0
1.2.826.0.1.3680043.22993.npz,C6,27855,48.0,93.0,91.0,77.0,127.5,135.5
1.2.826.0.1.3680043.22993.npz,C7,38585,34.0,104.0,105.0,64.0,132.0,134.5
1.2.826.0.1.3680043.17811.npz,C1,28410,32.0,63.0,117.0,205.0,100.5,129.5
1.2.826.0.1.3680043.17811.npz,C2,38926,42.0,75.0,86.0,192.0,114.5,128.0
1.2.826.0.1.3680043.17811.npz,C3,20596,30.0,46.0,74.0,168.0,119.0,127.0
1.2.826.0.1.3680043.17811.npz,C4,23460,39.0,60.0,74.0,153.5,134.0,126.0
1.2.826.0.1.3680043.17811.npz,C5,24075,34.0,62.0,76.0,131.0,141.0,124.0
1.2.826.0.1.3680043.17811.npz,C6,25500,33.0,73.0,74.0,111.5,146.5,122.0
1.2.826.0.1.3680043.17811.npz,C7,34784,37.0,85.0,92.0,92.5,161.5,119.0
1.2.826.0.1.3680043.20153.npz,C1,58326,57.0,73.0,152.0,204.5,76.5,112.0
1.2.826.0.1.3680043.20153.npz,C2,81706,91.0,96.0,95.0,181.5,71.0,107.5
1.2.826.0.1.3680043.20153.npz,C3,58574,68.0,87.0,105.0,138.0,68.5,105.5
1.2.826.0.1.3680043.20153.npz,C4,60603,72.0,85.0,107.0,111.0,74.5,106.5
1.2.826.0.1.3680043.20153.npz,C5,79079,80.0,91.0,105.0,93.0,79.5,108.5
1.2.826.0.1.3680043.20153.npz,C6,34069,70.0,101.0,103.0,64.0,86.5,108.5
1.2.826.0.1.3680043.20153.npz,C7,56389,54.0,116.0,124.0,55.0,100.0,114.0
1.2.826.0.1.3680043.32076.npz,C1,25226,24.0,60.0,106.0,204.0,107.0,123.0
1.2.826.0.1.3680043.32076.npz,C2,32296,44.0,67.0,68.0,189.0,118.5,123.0
1.2.826.0.1.3680043.32076.npz,C3,22707,30.0,61.0,69.0,162.0,120.5,122.5
1.2.826.0.1.3680043.32076.npz,C4,21056,31.0,58.0,71.0,140.5,123.0,119.5
1.2.826.0.1.3680043.32076.npz,C5,21292,42.0,57.0,74.0,116.0,123.5,119.0
1.2.826.0.1.3680043.32076.npz,C6,21980,31.0,66.0,76.0,101.5,124.0,118.0
1.2.826.0.1.3680043.32076.npz,C7,26620,29.0,75.0,86.0,84.5,133.5,115.0
1.2.826.0.1.3680043.11899.npz,C1,37319,38.0,66.0,118.0,215.0,69.0,152.0
1.2.826.0.1.3680043.11899.npz,C2,47708,53.0,76.0,84.0,202.5,84.0,148.0
1.2.826.0.1.3680043.11899.npz,C3,29801,36.0,63.0,85.0,174.0,83.5,145.5
1.2.826.0.1.3680043.11899.npz,C4,31076,37.0,69.0,83.0,153.5,92.5,141.5
1.2.826.0.1.3680043.11899.npz,C5,36180,55.0,76.0,95.0,122.5,102.0,134.5
1.2.826.0.1.3680043.11899.npz,C6,62023,60.0,105.0,95.0,100.0,119.5,131.5
1.2.826.0.1.3680043.11899.npz,C7,45119,59.0,94.0,95.0,75.5,135.0,133.5
1.2.826.0.1.3680043.15277.npz,C1,39341,34.0,72.0,141.0,217.0,74.0,126.5
1.2.826.0.1.3680043.15277.npz,C2,48393,61.0,85.0,91.0,201.5,75.5,123.5
1.2.826.0.1.3680043.15277.npz,C3,29357,36.0,62.0,91.0,172.0,64.0,123.5
1.2.826.0.1.3680043.15277.npz,C4,30726,30.0,86.0,92.0,160.0,75.0,124.0
1.2.826.0.1.3680043.15277.npz,C5,34854,32.0,96.0,97.0,143.0,80.0,122.5
1.2.826.0.1.3680043.15277.npz,C6,35247,35.0,106.0,103.0,127.5,89.0,126.5
1.2.826.0.1.3680043.15277.npz,C7,42035,40.0,113.0,117.0,109.0,97.5,124.5
1.2.826.0.1.3680043.28637.npz,C1,40841,34.0,65.0,115.0,200.0,93.5,116.5
1.2.826.0.1.3680043.28637.npz,C2,51852,61.0,81.0,86.0,180.5,106.5,117.0
1.2.826.0.1.3680043.28637.npz,C3,36753,32.0,75.0,84.0,146.0,108.5,115.0
1.2.826.0.1.3680043.28637.npz,C4,35436,36.0,67.0,85.0,121.0,111.5,115.5
1.2.826.0.1.3680043.28637.npz,C5,34660,37.0,68.0,86.0,98.5,118.0,118.0
1.2.826.0.1.3680043.28637.npz,C6,43194,41.0,85.0,86.0,75.5,135.5,119.0
1.2.826.0.1.3680043.28637.npz,C7,50820,44.0,93.0,114.0,49.0,147.5,123.0
1.2.826.0.1.3680043.18541.npz,C1,50990,42.0,110.0,161.0,178.0,83.0,122.5
1.2.826.0.1.3680043.18541.npz,C2,70662,60.0,93.0,104.0,167.0,83.5,129.0
1.2.826.0.1.3680043.18541.npz,C3,48732,30.0,79.0,111.0,142.0,79.5,128.5
1.2.826.0.1.3680043.18541.npz,C4,52960,34.0,87.0,111.0,126.0,85.5,133.5
1.2.826.0.1.3680043.18541.npz,C5,60082,36.0,94.0,118.0,104.0,89.0,136.0
1.2.826.0.1.3680043.18541.npz,C6,64607,37.0,111.0,121.0,83.5,99.5,136.5
1.2.826.0.1.3680043.18541.npz,C7,82474,39.0,136.0,139.0,66.5,118.0,138.5
1.2.826.0.1.3680043.25238.npz,C1,56042,33.0,77.0,141.0,195.5,123.5,118.5
1.2.826.0.1.3680043.25238.npz,C2,71184,58.0,98.0,96.0,182.0,146.0,117.0
1.2.826.0.1.3680043.25238.npz,C3,47378,38.0,84.0,97.0,149.0,150.0,117.5
1.2.826.0.1.3680043.25238.npz,C4,48794,36.0,84.0,96.0,127.0,149.0,119.0
1.2.826.0.1.3680043.25238.npz,C5,52503,42.0,86.0,101.0,104.0,149.0,120.5
1.2.826.0.1.3680043.25238.npz,C6,53144,41.0,109.0,112.0,83.5,162.5,122.0
1.2.826.0.1.3680043.25238.npz,C7,63252,37.0,110.0,122.0,64.5,167.0,119.0
1.2.826.0.1.3680043.10005.npz,C1,26873,37.0,69.0,120.0,229.5,61.5,127.0
1.2.826.0.1.3680043.10005.npz,C2,55910,56.0,91.0,89.0,217.0,79.5,125.5
1.2.826.0.1.3680043.10005.npz,C3,34975,41.0,57.0,83.0,187.5,83.5,122.5
1.2.826.0.1.3680043.10005.npz,C4,8411,30.0,78.0,64.0,180.0,104.0,109.0
1.2.826.0.1.3680043.10005.npz,C5,39267,45.0,87.0,91.0,167.5,116.5,121.5
1.2.826.0.1.3680043.10005.npz,C6,49005,53.0,100.0,90.0,154.5,136.0,123.0
1.2.826.0.1.3680043.10005.npz,C7,32467,59.0,106.0,102.0,144.5,169.0,121.0
1.2.826.0.1.3680043.4055.npz,C1,41789,44.0,63.0,112.0,189.0,86.5,137.0
1.2.826.0.1.3680043.4055.npz,C2,53603,72.0,79.0,88.0,170.0,91.5,138.0
1.2.826.0.1.3680043.4055.npz,C3,35708,33.0,71.0,82.0,133.5,88.5,138.0
1.2.826.0.1.3680043.4055.npz,C4,37361,41.0,67.0,82.0,108.5,90.5,141.0
1.2.826.0.1.3680043.4055.npz,C5,38597,46.0,73.0,87.0,86.0,99.5,137.5
1.2.826.0.1.3680043.4055.npz,C6,37866,54.0,86.0,84.0,71.0,113.0,136.0
1.2.826.0.1.3680043.4055.npz,C7,38261,48.0,100.0,108.0,64.0,127.0,133.0
1.2.826.0.1.3680043.25339.npz,C1,29026,33.0,57.0,102.0,194.5,144.5,126.0
1.2.826.0.1.3680043.25339.npz,C2,35034,55.0,65.0,78.0,175.5,151.5,126.0
1.2.826.0.1.3680043.25339.npz,C3,22667,34.0,58.0,76.0,144.0,147.0,125.0
1.2.826.0.1.3680043.25339.npz,C4,24717,48.0,56.0,79.0,114.0,143.0,125.5
1.2.826.0.1.3680043.25339.npz,C5,18441,46.0,66.0,86.0,94.0,145.0,128.0
1.2.826.0.1.3680043.25339.npz,C6,18915,39.0,85.0,76.0,77.5,152.5,120.0
1.2.826.0.1.3680043.25339.npz,C7,23609,37.0,83.0,85.0,57.5,161.5,119.5
1.2.826.0.1.3680043.2325.npz,C1,29603,26.0,63.0,104.0,191.0,106.5,129.0
1.2.826.0.1.3680043.2325.npz,C2,38071,47.0,67.0,80.0,178.5,116.5,127.0
1.2.826.0.1.3680043.2325.npz,C3,25789,29.0,57.0,73.0,146.5,119.5,127.5
1.2.826.0.1.3680043.2325.npz,C4,26694,32.0,57.0,77.0,125.0,128.5,126.5
1.2.826.0.1.3680043.2325.npz,C5,27488,31.0,62.0,74.0,103.5,137.0,127.0
1.2.826.0.1.3680043.2325.npz,C6,33069,31.0,78.0,77.0,82.5,150.0,128.5
1.2.826.0.1.3680043.2325.npz,C7,40122,34.0,72.0,114.0,59.0,152.0,132.0
1.2.826.0.1.3680043.4615.npz,C1,73097,40.0,90.0,148.0,215.0,70.0,118.0
1.2.826.0.1.3680043.4615.npz,C2,92111,66.0,96.0,102.0,196.0,78.0,117.0
